Date,Close
1999-01-04,100.0
2000-06-30,100.0
2000-07-03,101.02308241979931
2000-07-05,96.7713658153798
2000-07-06,99.38387933365662
2000-07-07,100.18650444890369
2000-07-10,97.56279597928973
2000-07-11,96.63879672867228
2000-07-12,99.33869705297822
2000-07-13,99.6224785529385
2000-07-14,101.41198548305658
2000-07-17,102.69285352764163
2000-07-18,100.92880685456844
2000-07-19,97.72902649327514
2000-07-20,100.22334830797894
2000-07-21,97.7451819572356
2000-07-24,95.94044056231034
2000-07-25,96.96911645864708
2000-07-26,95.56118201985767
2000-07-27,94.43026176485856
2000-07-28,91.1373949359195
2000-07-31,93.2713657863801
2000-08-01,91.18313243653796
2000-08-02,90.64376707770933
2000-08-03,92.55128114396669
2000-08-04,92.1020675687212
2000-08-07,93.73410577971647
2000-08-08,93.7927920196277
2000-08-09,94.55126287407657
2000-08-10,92.56888472521447
2000-08-11,93.69306254436194
2000-08-14,94.8920625885299
2000-08-15,94.88749701483887
2000-08-16,95.07540709230315
2000-08-17,96.38390913390454
2000-08-18,95.7821770980037
2000-08-21,97.01625309948903
2000-08-22,97.03075995102785
2000-08-23,98.89584354237519
2000-08-24,100.07309103315625
2000-08-25,99.07752059474703
2000-08-28,99.32283614765322
2000-08-29,99.43180706459962
2000-08-30,99.00043007544558
2000-08-31,100.6637050712431
2000-09-01,101.04318684583717
2000-09-05,98.63402548234538
2000-09-06,95.92815504521434
2000-09-07,97.78743271257174
2000-09-08,95.23021536211422
2000-09-11,93.43698975561543
2000-09-12,92.21208287079395
2000-09-13,92.49864870702292
2000-09-14,91.53021845486643
2000-09-15,90.12452730355332
2000-09-18,88.08549923069337
2000-09-19,91.64140125113799
2000-09-20,91.96470258716366
2000-09-21,90.3052571381984
2000-09-22,88.30552751974278
2000-09-25,85.60719782672233
2000-09-26,85.44602549782023
2000-09-27,84.91191629072304
2000-09-28,86.69017978252198
2000-09-29,82.73849806429719
2000-10-02,81.0276560364818
2000-10-03,79.51619077532698
2000-10-04,81.11577248200972
2000-10-05,81.05251088737673
2000-10-06,78.64641335739034
2000-10-09,77.51874322878228
2000-10-10,75.95978247347192
2000-10-11,74.2585993015774
2000-10-12,71.81664449878882
2000-10-13,76.23011168476617
2000-10-16,73.23077209157074
2000-10-17,72.05089982693107
2000-10-18,73.0882110937423
2000-10-19,79.98423596243495
2000-10-20,81.29880790157829
2000-10-23,80.21782492690787
2000-10-24,79.37425442859792
2000-10-25,75.7858634976177
2000-10-26,78.46411846000133
2000-10-27,78.77632116185612
2000-10-30,76.60840518416411
2000-10-31,79.60328512985798
2000-11-01,79.01016302660915
2000-11-02,80.49761910907962
2000-11-03,80.52719969665817
2000-11-06,79.91406380435089
2000-11-07,79.94296924106561
2000-11-08,76.25771176100666
2000-11-09,76.7901642838809
2000-11-10,73.48078451884827
2000-11-13,72.66236205366536
2000-11-14,76.72065878740113
2000-11-15,78.59869372956811
2000-11-16,76.197577301502
2000-11-17,76.73210584434678
2000-11-20,73.9883138431556
2000-11-21,74.51319315012465
2000-11-22,72.53443041287763
2000-11-24,76.01311662438938
2000-11-27,76.39345546465802
2000-11-28,73.56477826558508
2000-11-29,73.70962403828491
2000-11-30,69.68817183653603
2000-12-01,69.60127079514699
2000-12-04,69.89626496211943
2000-12-05,75.41881929682924
2000-12-06,72.75456606759157
2000-12-07,71.37776770763982
2000-12-08,73.73690985238741
2000-12-11,76.1931914556435
2000-12-12,74.36815220400335
2000-12-13,72.5993322611095
2000-12-14,71.11583582195084
2000-12-15,67.84296664771166
2000-12-18,68.47754879831548
2000-12-19,66.28620835667459
2000-12-20,62.0050621894619
2000-12-21,62.73576057951097
2000-12-22,66.17995782624318
2000-12-26,66.37564802757939
2000-12-27,67.24047801820005
2000-12-28,66.4828826625148
2000-12-29,63.820788470672156
2001-01-02,60.74258117888111
2001-01-03,68.69678401824619
2001-01-04,67.36397359951172
2001-01-05,64.0258292286651
2001-01-08,64.5981655759142
2001-01-09,65.96116674561277
2001-01-10,66.690572857152
2001-01-11,68.26813011112878
2001-01-12,67.64680293746943
2001-01-16,67.37760388261927
2001-01-17,68.38116012574574
2001-01-18,70.80007770347063
2001-01-19,71.59947490904429
2001-01-22,71.54229372378349
2001-01-23,72.54583987637494
2001-01-24,73.67204096598049
2001-01-25,71.69252259876622
2001-01-26,73.09342117740627
2001-01-29,74.31048862825712
2001-01-30,74.05710755707725
2001-01-31,72.39356207926627
2001-02-01,72.77384536336064
2001-02-02,70.21045382739311
2001-02-05,69.93027606134373
2001-02-06,70.44306830605925
2001-02-07,69.94830977216681
2001-02-08,68.50155676854662
2001-02-09,65.69268598050299
2001-02-12,66.66848882398226
2001-02-13,64.7328204322156
2001-02-14,66.60393250233608
2001-02-15,67.89466350874636
2001-02-16,64.82506091829745
2001-02-20,62.31776195251874
2001-02-21,61.301251640019615
2001-02-22,60.54179725727545
2001-02-23,60.524171404198306
2001-02-26,61.82772639610934
2001-02-27,59.711559477087455
2001-02-28,58.1453284652466
2001-03-01,59.306432149043616
2001-03-02,57.34031143012969
2001-03-05,58.6333080280276
2001-03-06,59.67491419081803
2001-03-07,60.06197919388057
2001-03-08,59.01339426760151
2001-03-09,55.8299588746345
2001-03-12,52.09137090553015
2001-03-13,54.42177059464883
2001-03-14,53.783572013809234
2001-03-15,53.84252406265564
2001-03-16,52.46692605105483
2001-03-19,54.686587532095174
2001-03-20,51.507577809161695
2001-03-21,51.844481257255666
2001-03-22,55.18915069736686
2001-03-23,55.5022812601095
2001-03-26,54.87023553638185
2001-03-27,56.72223009498009
2001-03-28,52.93692214912331
2001-03-29,51.30833602446504
2001-03-30,51.40928677656188
2001-04-02,49.99790444706509
2001-04-03,46.705590471293185
2001-04-04,45.40481154286082
2001-04-05,49.5871773125052
2001-04-06,46.38009380451736
2001-04-09,45.95982885719269
2001-04-10,49.29647125123304
